Origin,Destination,Select migrant country,Select migrant country  (inverse),Migrants,Migrants_R,SQRT Migrants
State of Palestine,Kuwait,Kuwait,Palestinian Territories,15465,15000,124.3583532
Sudan,Kuwait,Kuwait,Sudan,49399,49000,222.2588581
Syria,Kuwait,Kuwait,Syria,23156,23000,152.1709565
Thailand,Kuwait,Kuwait,Thailand,4073,4000,63.82005954
Tunisia,Kuwait,Kuwait,Tunisia,1935,2000,43.9886349
Turkey,Kuwait,Kuwait,Turkey,13342,13000,115.5075755
United Arab Emirates,Kuwait,Kuwait,United Arab Emirates,26760,27000,163.5848404
United Kingdom,Kuwait,Kuwait,United Kingdom,10191,10000,100.9504829
United States,Kuwait,Kuwait,United States,5167,5000,71.8818475
Yemen,Kuwait,Kuwait,Yemen,70672,71000,265.8420584
Belarus,Kyrgyzstan,Kyrgyzstan,Belarus,9684,10000,98.4073168
China,Kyrgyzstan,Kyrgyzstan,China,262,0,16.18641406
Dem. People's Republic of Korea,Kyrgyzstan,Kyrgyzstan,Dem. People's Republic of Korea,1729,2000,41.58124577
Estonia,Kyrgyzstan,Kyrgyzstan,Estonia,557,1000,23.60084744
Finland,Kyrgyzstan,Kyrgyzstan,Finland,111,0,10.53565375
Georgia,Kyrgyzstan,Kyrgyzstan,Georgia,3183,3000,56.41808221
Germany,Kyrgyzstan,Kyrgyzstan,Germany,1771,2000,42.08325083
Kazakhstan,Kyrgyzstan,Kyrgyzstan,Kazakhstan,12599,13000,112.2452672
Latvia,Kyrgyzstan,Kyrgyzstan,Latvia,877,1000,29.61418579
Lithuania,Kyrgyzstan,Kyrgyzstan,Lithuania,2578,3000,50.7740091
Poland,Kyrgyzstan,Kyrgyzstan,Poland,3126,3000,55.91064299
Republic of Korea,Kyrgyzstan,Kyrgyzstan,"Korea, Rep.",225,0,15
Republic of Moldova,Kyrgyzstan,Kyrgyzstan,Moldova,2588,3000,50.87238937
Romania,Kyrgyzstan,Kyrgyzstan,Romania,468,0,21.63330765
Russia,Kyrgyzstan,Kyrgyzstan,Russia,108854,109000,329.9302957
Tajikistan,Kyrgyzstan,Kyrgyzstan,Tajikistan,2146,2000,46.32493929
Turkey,Kyrgyzstan,Kyrgyzstan,Turkey,1021,1000,31.95309062
Turkmenistan,Kyrgyzstan,Kyrgyzstan,Turkmenistan,973,1000,31.19294792
Ukraine,Kyrgyzstan,Kyrgyzstan,Ukraine,26066,26000,161.4496826
Uzbekistan,Kyrgyzstan,Kyrgyzstan,Uzbekistan,8940,9000,94.55157323
Viet Nam,Kyrgyzstan,Kyrgyzstan,Vietnam,102,0,10.09950494
Cambodia,Lao People's Democratic Republic,Lao PDR,Cambodia,3667,4000,60.55575943
China,Lao People's Democratic Republic,Lao PDR,China,14338,14000,119.741388
Myanmar,Lao People's Democratic Republic,Lao PDR,Myanmar,3032,3000,55.06359959
Thailand,Lao People's Democratic Republic,Lao PDR,Thailand,3522,4000,59.3464405
Viet Nam,Lao People's Democratic Republic,Lao PDR,Vietnam,20270,20000,142.3727502
Belarus,Latvia,Latvia,Belarus,42251,42000,205.5504804
Belgium,Latvia,Latvia,Belgium,123,0,11.09053651
Benin,Latvia,Latvia,Benin,1,0,1
Bolivia,Latvia,Latvia,Bolivia,1,0,1
Bosnia and Herzegovina,Latvia,Latvia,Bosnia and Herzegovina,9,0,3
Botswana,Latvia,Latvia,Botswana,0,0,0
Brazil,Latvia,Latvia,Brazil,46,0,6.782329983
Bulgaria,Latvia,Latvia,Bulgaria,112,0,10.58300524
Burundi,Latvia,Latvia,Burundi,0,0,0
Cabo Verde,Latvia,Latvia,Cabo Verde,0,0,0
Cameroon,Latvia,Latvia,Cameroon,4,0,2
Canada,Latvia,Latvia,Canada,177,0,13.3041347
Central African Republic,Latvia,Latvia,Central African Republic,0,0,0
Chile,Latvia,Latvia,Chile,7,0,2.645751311
China,Latvia,Latvia,China,369,0,19.20937271
Colombia,Latvia,Latvia,Colombia,13,0,3.605551275
Congo,Latvia,Latvia,Congo,0,0,0
Costa Rica,Latvia,Latvia,Costa Rica,0,0,0
Croatia,Latvia,Latvia,Croatia,8,0,2.828427125
Cuba,Latvia,Latvia,Cuba,46,0,6.782329983
Cyprus,Latvia,Latvia,Cyprus,59,0,7.681145748
Czech Republic,Latvia,Latvia,Czech Republic,159,0,12.60952021
Côte d'Ivoire,Latvia,Latvia,Côte d'Ivoire,1,0,1
Dem. People's Republic of Korea,Latvia,Latvia,Dem. People's Republic of Korea,10,0,3.16227766
Congo [DRC],Latvia,Latvia,DR Congo,4,0,2
Denmark,Latvia,Latvia,Denmark,238,0,15.42724862
Dominican Republic,Latvia,Latvia,Dominican Republic,0,0,0
Ecuador,Latvia,Latvia,Ecuador,3,0,1.732050808
Egypt,Latvia,Latvia,Egypt,80,0,8.94427191
Eritrea,Latvia,Latvia,Eritrea,5,0,2.236067977
Estonia,Latvia,Latvia,Estonia,2847,3000,53.35728629
Faroe Islands,Latvia,Latvia,Faroe Islands,1,0,1
Finland,Latvia,Latvia,Finland,151,0,12.28820573
France,Latvia,Latvia,France,279,0,16.70329309
Gabon,Latvia,Latvia,Gabon,0,0,0
Gambia,Latvia,Latvia,Gambia,1,0,1
Georgia,Latvia,Latvia,Georgia,1285,1000,35.84689666
Germany,Latvia,Latvia,Germany,2163,2000,46.50806382
Ghana,Latvia,Latvia,Ghana,7,0,2.645751311
Greece,Latvia,Latvia,Greece,51,0,7.141428429
Greenland,Latvia,Latvia,Greenland,0,0,0
Guatemala,Latvia,Latvia,Guatemala,1,0,1
Hungary,Latvia,Latvia,Hungary,183,0,13.52774926
Iceland,Latvia,Latvia,Iceland,53,0,7.280109889
India,Latvia,Latvia,India,1290,1000,35.91656999
Indonesia,Latvia,Latvia,Indonesia,3,0,1.732050808
Iran,Latvia,Latvia,Iran,46,0,6.782329983
Iraq,Latvia,Latvia,Iraq,52,0,7.211102551
Ireland,Latvia,Latvia,Ireland,936,1000,30.59411708
Israel,Latvia,Latvia,Israel,108,0,10.39230485
Italy,Latvia,Latvia,Italy,328,0,18.11077028
Jamaica,Latvia,Latvia,Jamaica,2,0,1.414213562
Japan,Latvia,Latvia,Japan,27,0,5.196152423
Jordan,Latvia,Latvia,Jordan,4,0,2
Kazakhstan,Latvia,Latvia,Kazakhstan,5651,6000,75.1731335
Kenya,Latvia,Latvia,Kenya,4,0,2
Kuwait,Latvia,Latvia,Kuwait,5,0,2.236067977
Kyrgyzstan,Latvia,Latvia,Kyrgyzstan,757,1000,27.51363298
Lebanon,Latvia,Latvia,Lebanon,39,0,6.244997998
Libya,Latvia,Latvia,Libya,4,0,2
Liechtenstein,Latvia,Latvia,Liechtenstein,0,0,0
Lithuania,Latvia,Latvia,Lithuania,14209,14000,119.2015101
Luxembourg,Latvia,Latvia,Luxembourg,10,0,3.16227766
Madagascar,Latvia,Latvia,Madagascar,0,0,0
Malawi,Latvia,Latvia,Malawi,0,0,0
Malaysia,Latvia,Latvia,Malaysia,8,0,2.828427125
Mali,Latvia,Latvia,Mali,0,0,0
Malta,Latvia,Latvia,Malta,23,0,4.795831523
Mauritania,Latvia,Latvia,Mauritania,0,0,0
Mauritius,Latvia,Latvia,Mauritius,4,0,2
Mexico,Latvia,Latvia,Mexico,26,0,5.099019514
Monaco,Latvia,Latvia,Monaco,0,0,0
Mongolia,Latvia,Latvia,Mongolia,103,0,10.14889157
Montenegro,Latvia,Latvia,Montenegro,1,0,1
Morocco,Latvia,Latvia,Morocco,24,0,4.898979486
Mozambique,Latvia,Latvia,Mozambique,0,0,0
Namibia,Latvia,Latvia,Namibia,0,0,0
Nepal,Latvia,Latvia,Nepal,45,0,6.708203932
Netherlands,Latvia,Latvia,Netherlands,161,0,12.68857754
New Zealand,Latvia,Latvia,New Zealand,13,0,3.605551275
Nicaragua,Latvia,Latvia,Nicaragua,0,0,0
Nigeria,Latvia,Latvia,Nigeria,22,0,4.69041576
North Macedonia,Latvia,Latvia,North Macedonia,17,0,4.123105626
Norway,Latvia,Latvia,Norway,443,0,21.04756518
Pakistan,Latvia,Latvia,Pakistan,228,0,15.09966887
Palau,Latvia,Latvia,Palau,0,0,0
Paraguay,Latvia,Latvia,Paraguay,0,0,0
Peru,Latvia,Latvia,Peru,9,0,3
Philippines,Latvia,Latvia,Philippines,99,0,9.949874371
Poland,Latvia,Latvia,Poland,767,1000,27.69476485
Portugal,Latvia,Latvia,Portugal,42,0,6.480740698
Qatar,Latvia,Latvia,Qatar,5,0,2.236067977
Republic of Korea,Latvia,Latvia,"Korea, Rep.",33,0,5.744562647
Republic of Moldova,Latvia,Latvia,Moldova,1707,2000,41.31585652
Romania,Latvia,Latvia,Romania,71,0,8.426149773
Russia,Latvia,Latvia,Russia,116771,117000,341.7177198
Rwanda,Latvia,Latvia,Rwanda,1,0,1
Saudi Arabia,Latvia,Latvia,Saudi Arabia,13,0,3.605551275
Serbia,Latvia,Latvia,Serbia,22,0,4.69041576
Sierra Leone,Latvia,Latvia,Sierra Leone,0,0,0
Singapore,Latvia,Latvia,Singapore,1,0,1
Slovakia,Latvia,Latvia,Slovakia,36,0,6
Slovenia,Latvia,Latvia,Slovenia,12,0,3.464101615
Somalia,Latvia,Latvia,Somalia,3,0,1.732050808
South Africa,Latvia,Latvia,South Africa,23,0,4.795831523
South Sudan,Latvia,Latvia,South Sudan,0,0,0
Spain,Latvia,Latvia,Spain,220,0,14.83239697
Sri Lanka,Latvia,Latvia,Sri Lanka,173,0,13.15294644
State of Palestine,Latvia,Latvia,Palestinian Territories,3,0,1.732050808
Sudan,Latvia,Latvia,Sudan,5,0,2.236067977
Sweden,Latvia,Latvia,Sweden,272,0,16.4924225
Switzerland,Latvia,Latvia,Switzerland,97,0,9.848857802
Syria,Latvia,Latvia,Syria,63,0,7.937253933
Tajikistan,Latvia,Latvia,Tajikistan,565,1000,23.76972865
Thailand,Latvia,Latvia,Thailand,29,0,5.385164807
Togo,Latvia,Latvia,Togo,0,0,0
Trinidad and Tobago,Latvia,Latvia,Trinidad and Tobago,0,0,0
Tunisia,Latvia,Latvia,Tunisia,4,0,2
Turkey,Latvia,Latvia,Turkey,229,0,15.13274595
Turkmenistan,Latvia,Latvia,Turkmenistan,552,1000,23.49468025
Uganda,Latvia,Latvia,Uganda,1,0,1
Ukraine,Latvia,Latvia,Ukraine,32262,32000,179.6162576
United Arab Emirates,Latvia,Latvia,United Arab Emirates,33,0,5.744562647
United Kingdom,Latvia,Latvia,United Kingdom,3712,4000,60.92618485
United Republic of Tanzania,Latvia,Latvia,Tanzania,2,0,1.414213562
United States,Latvia,Latvia,United States,543,1000,23.3023604
Uruguay,Latvia,Latvia,Uruguay,3,0,1.732050808
