,Origin,Destination,Select migrant country,Select migrant country  (inverse),Migrants,Migrants_R,SQRT Migrants,Origin (latitude),Origin (longitude),Destination (latitude),Destination (longitude)
4809,Bhutan,France,France,Bhutan,162.0,0.0,12.72792206,27.514162,90.433601,46.227638,2.213749
4810,Bolivia,France,France,Bolivia,3598.0,4000.0,59.98333102,-16.290154,-63.588653,46.227638,2.213749
4811,"Bonaire, Sint Eustatius and Saba",France,France,"Bonaire, Sint Eustatius and Saba",104.0,0.0,10.19803903,0.0,0.0,46.227638,2.213749
4812,Bosnia and Herzegovina,France,France,Bosnia and Herzegovina,15944.0,16000.0,126.26955290000001,43.915886,17.679076000000002,46.227638,2.213749
4813,Botswana,France,France,Botswana,43.0,0.0,6.557438524,-22.328474,24.684866,46.227638,2.213749
4814,Brazil,France,France,Brazil,65671.0,66000.0,256.2635362,-14.235004,-51.92528,46.227638,2.213749
4815,Brunei Darussalam,France,France,Brunei Darussalam,52.0,0.0,7.211102551000001,0.0,0.0,46.227638,2.213749
4816,Bulgaria,France,France,Bulgaria,34807.0,35000.0,186.56634209999999,42.733883,25.48583,46.227638,2.213749
4817,Burkina Faso,France,France,Burkina Faso,9997.0,10000.0,99.98499888,12.238333,-1.561593,46.227638,2.213749
4818,Burundi,France,France,Burundi,2133.0,2000.0,46.18441296,-3.3730559999999996,29.918885999999997,46.227638,2.213749
4819,Cabo Verde,France,France,Cabo Verde,25501.0,26000.0,159.6903253,0.0,0.0,46.227638,2.213749
4820,Cambodia,France,France,Cambodia,72465.0,72000.0,269.1932391,12.565679,104.990963,46.227638,2.213749
4821,Cameroon,France,France,Cameroon,92983.0,93000.0,304.9311398,7.369722,12.354722,46.227638,2.213749
4822,Canada,France,France,Canada,29442.0,29000.0,171.58671280000002,56.130366,-106.34677099999999,46.227638,2.213749
4823,Central African Republic,France,France,Central African Republic,19125.0,19000.0,138.2931669,6.611111,20.939444,46.227638,2.213749
4824,Chad,France,France,Chad,8484.0,8000.0,92.10863152,15.454166,18.732207,46.227638,2.213749
4825,Chile,France,France,Chile,16473.0,16000.0,128.3471854,-35.675146999999996,-71.542969,46.227638,2.213749
4826,China,France,France,China,125893.0,126000.0,354.8140358,35.86166,104.195397,46.227638,2.213749
4827,"China, Hong Kong SAR",France,France,"China, Hong Kong SAR",587.0,1000.0,24.22808288,0.0,0.0,46.227638,2.213749
4828,"China, Macao SAR",France,France,"China, Macao SAR",16.0,0.0,4.0,0.0,0.0,46.227638,2.213749
4829,Colombia,France,France,Colombia,31151.0,31000.0,176.49645890000002,4.570868,-74.297333,46.227638,2.213749
4830,Comoros,France,France,Comoros,41908.0,42000.0,204.71443530000002,-11.875001,43.872219,46.227638,2.213749
4831,Congo,France,France,Congo,79478.0,79000.0,281.9184279,0.0,0.0,46.227638,2.213749
4832,Cook Islands,France,France,Cook Islands,3.0,0.0,1.732050808,-21.236735999999997,-159.777671,46.227638,2.213749
4833,Costa Rica,France,France,Costa Rica,858.0,1000.0,29.29163703,9.748917,-83.753428,46.227638,2.213749
4834,Croatia,France,France,Croatia,8974.0,9000.0,94.73119866,45.1,15.2,46.227638,2.213749
4835,Cuba,France,France,Cuba,5466.0,5000.0,73.93240156,21.521757,-77.78116700000001,46.227638,2.213749
4836,Cyprus,France,France,Cyprus,1116.0,1000.0,33.40658618,35.126413,33.429859,46.227638,2.213749
4837,Czech Republic,France,France,Czech Republic,8907.0,9000.0,94.37690395,49.817492,15.472961999999999,46.227638,2.213749
4838,Côte d'Ivoire,France,France,Côte d'Ivoire,102889.0,103000.0,320.7631525,7.539989,-5.54708,46.227638,2.213749
4839,Dem. People's Republic of Korea,France,France,Dem. People's Republic of Korea,67.0,0.0,8.185352772,0.0,0.0,46.227638,2.213749
4840,Congo [DRC],France,France,DR Congo,87772.0,88000.0,296.2633963,-4.038333000000001,21.758664000000003,46.227638,2.213749
4841,Denmark,France,France,Denmark,5805.0,6000.0,76.1905506,56.26392,9.501785,46.227638,2.213749
4842,Djibouti,France,France,Djibouti,7515.0,8000.0,86.68909966,11.825138,42.590275,46.227638,2.213749
4843,Dominica,France,France,Dominica,7368.0,7000.0,85.83705494,15.414999,-61.370976,46.227638,2.213749
4844,Dominican Republic,France,France,Dominican Republic,3992.0,4000.0,63.182276,18.735692999999998,-70.162651,46.227638,2.213749
4845,Ecuador,France,France,Ecuador,4730.0,5000.0,68.77499546,-1.8312389999999998,-78.183406,46.227638,2.213749
4846,Egypt,France,France,Egypt,35390.0,35000.0,188.12230060000002,26.820553000000004,30.802497999999996,46.227638,2.213749
4847,El Salvador,France,France,El Salvador,1271.0,1000.0,35.65108694,13.794185,-88.89653,46.227638,2.213749
4848,Equatorial Guinea,France,France,Equatorial Guinea,443.0,0.0,21.04756518,1.6508009999999997,10.267895,46.227638,2.213749
4849,Eritrea,France,France,Eritrea,7811.0,8000.0,88.37986196,15.179383999999999,39.782334000000006,46.227638,2.213749
4850,Estonia,France,France,Estonia,1312.0,1000.0,36.22154055,58.595271999999994,25.013607,46.227638,2.213749
4851,Eswatini,France,France,Eswatini,21.0,0.0,4.582575695,0.0,0.0,46.227638,2.213749
4852,Ethiopia,France,France,Ethiopia,9923.0,10000.0,99.61425601,9.145,40.489672999999996,46.227638,2.213749
4853,Faroe Islands,France,France,Faroe Islands,4.0,0.0,2.0,61.892635,-6.9118059999999995,46.227638,2.213749
4854,Fiji,France,France,Fiji,177.0,0.0,13.304134699999999,-16.578193,179.414413,46.227638,2.213749
4855,Finland,France,France,Finland,3479.0,3000.0,58.98304841,61.92411,25.748151,46.227638,2.213749
4856,Gabon,France,France,Gabon,22627.0,23000.0,150.4227376,-0.803689,11.609444,46.227638,2.213749
4857,Gambia,France,France,Gambia,2178.0,2000.0,46.66904756,13.443182,-15.310139000000001,46.227638,2.213749
4858,Georgia,France,France,Georgia,8673.0,9000.0,93.12894287,42.315407,43.356891999999995,46.227638,2.213749
4859,Germany,France,France,Germany,203426.0,203000.0,451.0277153,51.165690999999995,10.451526,46.227638,2.213749
4860,Ghana,France,France,Ghana,7658.0,8000.0,87.50999943,7.946527000000001,-1.0231940000000002,46.227638,2.213749
4861,Gibraltar,France,France,Gibraltar,77.0,0.0,8.774964387,36.137741,-5.345374,46.227638,2.213749
4862,Greece,France,France,Greece,15488.0,15000.0,124.4507935,39.074208,21.824312,46.227638,2.213749
4863,Greenland,France,France,Greenland,12.0,0.0,3.464101615,71.706936,-42.604303,46.227638,2.213749
4864,Guatemala,France,France,Guatemala,3423.0,3000.0,58.50640991,15.783470999999999,-90.23075899999999,46.227638,2.213749
4865,Guinea,France,France,Guinea,34557.0,35000.0,185.89513169999998,9.945587,-9.696645,46.227638,2.213749
4866,Guinea-Bissau,France,France,Guinea-Bissau,3506.0,4000.0,59.21148537,11.803749,-15.180413,46.227638,2.213749
4867,Guyana,France,France,Guyana,5398.0,5000.0,73.47108275,4.860416000000001,-58.93018000000001,46.227638,2.213749
4868,Haiti,France,France,Haiti,85042.0,85000.0,291.6196153,18.971187,-72.28521500000001,46.227638,2.213749
4869,Honduras,France,France,Honduras,669.0,1000.0,25.86503431,15.199998999999998,-86.241905,46.227638,2.213749
4870,Hungary,France,France,Hungary,11882.0,12000.0,109.00458710000001,47.162494,19.503304,46.227638,2.213749
4871,Iceland,France,France,Iceland,436.0,0.0,20.88061302,64.96305100000001,-19.020835,46.227638,2.213749
4872,India,France,France,India,54982.0,55000.0,234.48240869999998,20.593684,78.96288,46.227638,2.213749
4873,Indonesia,France,France,Indonesia,5658.0,6000.0,75.21967828,-0.789275,113.921327,46.227638,2.213749
4874,Iran,France,France,Iran,26069.0,26000.0,161.45897309999998,32.427908,53.68804599999999,46.227638,2.213749
4875,Iraq,France,France,Iraq,10159.0,10000.0,100.7918648,33.223191,43.679291,46.227638,2.213749
4876,Ireland,France,France,Ireland,10765.0,11000.0,103.754518,53.41291,-8.243889999999999,46.227638,2.213749
4877,Isle of Man,France,France,Isle of Man,12.0,0.0,3.464101615,54.236107,-4.548056,46.227638,2.213749
4878,Israel,France,France,Israel,10520.0,11000.0,102.5670512,31.046051000000002,34.851612,46.227638,2.213749
4879,Italy,France,France,Italy,325933.0,326000.0,570.9054212,41.87194,12.56738,46.227638,2.213749
4880,Jamaica,France,France,Jamaica,589.0,1000.0,24.269322199999998,18.109581,-77.297508,46.227638,2.213749
4881,Japan,France,France,Japan,24453.0,24000.0,156.3745504,36.204824,138.252924,46.227638,2.213749
4882,Jordan,France,France,Jordan,1647.0,2000.0,40.58324778,30.585164000000002,36.238414,46.227638,2.213749
4883,Kazakhstan,France,France,Kazakhstan,2954.0,3000.0,54.35071297,48.019573,66.923684,46.227638,2.213749
4884,Kenya,France,France,Kenya,1999.0,2000.0,44.71017781,-0.023559,37.906193,46.227638,2.213749
4885,Kiribati,France,France,Kiribati,8.0,0.0,2.828427125,-3.3704169999999998,-168.734039,46.227638,2.213749
4886,Kuwait,France,France,Kuwait,836.0,1000.0,28.91366459,29.311659999999996,47.481766,46.227638,2.213749
4887,Kyrgyzstan,France,France,Kyrgyzstan,821.0,1000.0,28.65309756,41.20438,74.766098,46.227638,2.213749
4888,Lao People's Democratic Republic,France,France,Lao PDR,48760.0,49000.0,220.81666600000003,0.0,0.0,46.227638,2.213749
4889,Latvia,France,France,Latvia,3470.0,3000.0,58.9067059,56.879635,24.603189,46.227638,2.213749
4890,Lebanon,France,France,Lebanon,53953.0,54000.0,232.2778509,33.854721000000005,35.862285,46.227638,2.213749
4891,Lesotho,France,France,Lesotho,52.0,0.0,7.211102551000001,-29.609988,28.233608,46.227638,2.213749
4892,Liberia,France,France,Liberia,896.0,1000.0,29.93325909,6.4280550000000005,-9.429499,46.227638,2.213749
4893,Libya,France,France,Libya,2688.0,3000.0,51.84592559,26.3351,17.228331,46.227638,2.213749
4894,Liechtenstein,France,France,Liechtenstein,29.0,0.0,5.385164807000001,47.166000000000004,9.555373,46.227638,2.213749
4895,Lithuania,France,France,Lithuania,3729.0,4000.0,61.06553856,55.169438,23.881275,46.227638,2.213749
4896,Luxembourg,France,France,Luxembourg,15941.0,16000.0,126.257673,49.815273,6.129583,46.227638,2.213749
4897,Madagascar,France,France,Madagascar,137740.0,138000.0,371.1333992,-18.766947000000002,46.869107,46.227638,2.213749
4898,Malawi,France,France,Malawi,120.0,0.0,10.95445115,-13.254307999999998,34.301525,46.227638,2.213749
4899,Malaysia,France,France,Malaysia,2901.0,3000.0,53.86093204,4.210483999999999,101.97576600000001,46.227638,2.213749
4900,Maldives,France,France,Maldives,5.0,0.0,2.236067977,3.202778,73.22068,46.227638,2.213749
4901,Mali,France,France,Mali,86437.0,86000.0,294.00170069999996,17.570692,-3.9961660000000006,46.227638,2.213749
4902,Malta,France,France,Malta,442.0,0.0,21.02379604,35.937496,14.375416,46.227638,2.213749
4903,Mauritania,France,France,Mauritania,20324.0,20000.0,142.56226709999999,21.00789,-10.940835,46.227638,2.213749
4904,Mauritius,France,France,Mauritius,50721.0,51000.0,225.21323230000004,-20.348404000000002,57.552152,46.227638,2.213749
4905,Mexico,France,France,Mexico,14390.0,14000.0,119.9583261,23.634501,-102.552784,46.227638,2.213749
4906,Micronesia,France,France,Micronesia,2.0,0.0,1.4142135619999998,7.425553999999999,150.550812,46.227638,2.213749
4907,Monaco,France,France,Monaco,28539.0,29000.0,168.9348987,43.750298,7.412841,46.227638,2.213749
4908,Mongolia,France,France,Mongolia,1630.0,2000.0,40.37325848,46.862496,103.84665600000001,46.227638,2.213749
4909,Montenegro,France,France,Montenegro,1604.0,2000.0,40.04996879,42.708678000000006,19.37439,46.227638,2.213749
4910,Montserrat,France,France,Montserrat,5.0,0.0,2.236067977,16.742498,-62.187366000000004,46.227638,2.213749
4911,Morocco,France,France,Morocco,1059918.0,1060000.0,1029.523191,31.791702,-7.09262,46.227638,2.213749
4912,Mozambique,France,France,Mozambique,1474.0,1000.0,38.39270764,-18.665695,35.529562,46.227638,2.213749
4913,Myanmar,France,France,Myanmar,537.0,1000.0,23.17326045,0.0,0.0,46.227638,2.213749
4914,Namibia,France,France,Namibia,195.0,0.0,13.96424004,-22.957639999999998,18.49041,46.227638,2.213749
4915,Nepal,France,France,Nepal,1512.0,2000.0,38.88444419,28.394857000000002,84.12400799999999,46.227638,2.213749
4916,Netherlands,France,France,Netherlands,40825.0,41000.0,202.0519735,52.132633,5.291266,46.227638,2.213749
4917,New Zealand,France,France,New Zealand,2239.0,2000.0,47.31807266,-40.900557,174.88597099999998,46.227638,2.213749
4918,Nicaragua,France,France,Nicaragua,738.0,1000.0,27.16615541,12.865416,-85.207229,46.227638,2.213749
4919,Niger,France,France,Niger,6292.0,6000.0,79.32212806,17.607789,8.081666,46.227638,2.213749
4920,Nigeria,France,France,Nigeria,7722.0,8000.0,87.87491109999999,9.081999,8.675277000000001,46.227638,2.213749
4921,North Macedonia,France,France,North Macedonia,5133.0,5000.0,71.64495795,0.0,0.0,46.227638,2.213749
4922,Norway,France,France,Norway,4653.0,5000.0,68.21290201,60.472024,8.468946,46.227638,2.213749
4923,Oman,France,France,Oman,122.0,0.0,11.04536102,21.512583,55.923255000000005,46.227638,2.213749
4924,Pakistan,France,France,Pakistan,27203.0,27000.0,164.93331990000001,30.375321000000003,69.345116,46.227638,2.213749
4925,Panama,France,France,Panama,582.0,1000.0,24.12467616,8.537981,-80.782127,46.227638,2.213749
4926,Papua New Guinea,France,France,Papua New Guinea,28.0,0.0,5.291502622,-6.314993,143.95555,46.227638,2.213749
4927,Paraguay,France,France,Paraguay,1178.0,1000.0,34.3220046,-23.442503,-58.44383199999999,46.227638,2.213749
4928,Peru,France,France,Peru,13361.0,13000.0,115.5897919,-9.189967,-75.015152,46.227638,2.213749
4929,Philippines,France,France,Philippines,17414.0,17000.0,131.9621158,12.879721,121.77401699999999,46.227638,2.213749
4930,Poland,France,France,Poland,94525.0,95000.0,307.4491828,51.919438,19.145135999999997,46.227638,2.213749
4931,Portugal,France,France,Portugal,639888.0,640000.0,799.9299969,39.399871999999995,-8.224454,46.227638,2.213749
4932,Puerto Rico,France,France,Puerto Rico,57.0,0.0,7.549834435,18.220833,-66.590149,46.227638,2.213749
4933,Qatar,France,France,Qatar,167.0,0.0,12.92284798,25.354826,51.183884,46.227638,2.213749
4934,Republic of Korea,France,France,"Korea, Rep.",23681.0,24000.0,153.8863217,0.0,0.0,46.227638,2.213749
4935,Republic of Moldova,France,France,Moldova,7503.0,8000.0,86.61985916,0.0,0.0,46.227638,2.213749
4936,Romania,France,France,Romania,138550.0,139000.0,372.2230514,45.943160999999996,24.96676,46.227638,2.213749
4937,Russia,France,France,Russia,73208.0,73000.0,270.5697692,61.52401,105.31875600000001,46.227638,2.213749
4938,Rwanda,France,France,Rwanda,7082.0,7000.0,84.1546196,-1.940278,29.873888,46.227638,2.213749
4939,Saint Helena,France,France,St. Helena,3.0,0.0,1.732050808,-24.143473999999998,-10.030696,46.227638,2.213749
4940,Saint Kitts and Nevis,France,France,St. Kitts and Nevis,4.0,0.0,2.0,17.357822,-62.782998,46.227638,2.213749
4941,Saint Lucia,France,France,St. Lucia,5433.0,5000.0,73.70888685,13.909444,-60.97889300000001,46.227638,2.213749
4942,Saint Vincent and the Grenadines,France,France,St. Vincent and the Grenadines,30.0,0.0,5.477225575,12.984305,-61.287228000000006,46.227638,2.213749
4943,Samoa,France,France,Samoa,18.0,0.0,4.242640687,-13.759029,-172.10462900000002,46.227638,2.213749
4944,San Marino,France,France,San Marino,251.0,0.0,15.84297952,43.94236,12.457777,46.227638,2.213749
4945,Sao Tome and Principe,France,France,Sao Tome and Principe,254.0,0.0,15.93737745,0.0,0.0,46.227638,2.213749
4946,Saudi Arabia,France,France,Saudi Arabia,2845.0,3000.0,53.33854141,23.885942,45.079162,46.227638,2.213749
4947,Senegal,France,France,Senegal,134848.0,135000.0,367.21655739999994,14.497401000000002,-14.452361999999999,46.227638,2.213749
4948,Serbia,France,France,Serbia,96899.0,97000.0,311.28604210000003,44.016521000000004,21.005859,46.227638,2.213749
4949,Seychelles,France,France,Seychelles,681.0,1000.0,26.095976699999998,-4.679574,55.491977,46.227638,2.213749
4950,Sierra Leone,France,France,Sierra Leone,1486.0,1000.0,38.54867054,8.460555000000001,-11.779889,46.227638,2.213749
4951,Singapore,France,France,Singapore,2608.0,3000.0,51.06858134,1.352083,103.819836,46.227638,2.213749
4952,Slovakia,France,France,Slovakia,5560.0,6000.0,74.56540753,48.669026,19.699023999999998,46.227638,2.213749
4953,Slovenia,France,France,Slovenia,2752.0,3000.0,52.45950819,46.151241,14.995463,46.227638,2.213749
4954,Solomon Islands,France,France,Solomon Islands,2.0,0.0,1.4142135619999998,-9.645710000000001,160.156194,46.227638,2.213749
4955,Somalia,France,France,Somalia,8430.0,8000.0,91.81503145,5.152149,46.199616,46.227638,2.213749
4956,South Africa,France,France,South Africa,5925.0,6000.0,76.97402159,-30.559482,22.937506,46.227638,2.213749
4957,Spain,France,France,Spain,282397.0,282000.0,531.4103876,40.463667,-3.7492199999999998,46.227638,2.213749
4958,Sri Lanka,France,France,Sri Lanka,54756.0,55000.0,234.0,7.873054,80.77179699999999,46.227638,2.213749
4959,State of Palestine,France,France,Palestinian Territories,1339.0,1000.0,36.59234893,0.0,0.0,46.227638,2.213749
4960,Sudan,France,France,Sudan,21153.0,21000.0,145.4407096,12.862807,30.217636,46.227638,2.213749
4961,Suriname,France,France,Suriname,27892.0,28000.0,167.00898180000002,3.9193050000000005,-56.02778299999999,46.227638,2.213749
4962,Sweden,France,France,Sweden,8272.0,8000.0,90.95053601,60.128161,18.643501,46.227638,2.213749
4963,Switzerland,France,France,Switzerland,108987.0,109000.0,330.1317919,46.818188,8.227511999999999,46.227638,2.213749
4964,Syria,France,France,Syria,21488.0,21000.0,146.58785759999998,34.802075,38.996815000000005,46.227638,2.213749
4965,Tajikistan,France,France,Tajikistan,276.0,0.0,16.61324773,38.861034000000004,71.276093,46.227638,2.213749
4966,Thailand,France,France,Thailand,20763.0,21000.0,144.09371950000002,15.870032,100.992541,46.227638,2.213749
4967,Timor-Leste,France,France,Timor-Leste,11.0,0.0,3.31662479,-8.874217,125.727539,46.227638,2.213749
4968,Togo,France,France,Togo,27183.0,27000.0,164.8726781,8.619543,0.824782,46.227638,2.213749
4969,Tonga,France,France,Tonga,107.0,0.0,10.34408043,-21.178986,-175.198242,46.227638,2.213749
4970,Trinidad and Tobago,France,France,Trinidad and Tobago,467.0,0.0,21.61018279,10.691803,-61.222503,46.227638,2.213749
4971,Tunisia,France,France,Tunisia,444572.0,445000.0,666.7623265,33.886917,9.537499,46.227638,2.213749
4972,Turkey,France,France,Turkey,340271.0,340000.0,583.3275238,38.963745,35.243322,46.227638,2.213749
4973,Turkmenistan,France,France,Turkmenistan,239.0,0.0,15.45962483,38.969719,59.556278000000006,46.227638,2.213749
4974,Turks and Caicos Islands,France,France,Turks and Caicos Islands,7.0,0.0,2.645751311,21.694025,-71.797928,46.227638,2.213749
4975,Tuvalu,France,France,Tuvalu,1.0,0.0,1.0,-7.109535,177.64933,46.227638,2.213749
4976,Uganda,France,France,Uganda,663.0,1000.0,25.74878638,1.373333,32.290275,46.227638,2.213749
4977,Ukraine,France,France,Ukraine,18166.0,18000.0,134.78130430000002,48.379433,31.16558,46.227638,2.213749
4978,United Arab Emirates,France,France,United Arab Emirates,895.0,1000.0,29.9165506,23.424076,53.847818000000004,46.227638,2.213749
4979,United Kingdom,France,France,United Kingdom,169565.0,170000.0,411.7827097,55.378051,-3.435973,46.227638,2.213749
4980,United Republic of Tanzania,France,France,Tanzania,735.0,1000.0,27.11088342,0.0,0.0,46.227638,2.213749
4981,United States Virgin Islands,France,France,Virgin Islands (U.S.),0.0,0.0,0.0,0.0,0.0,46.227638,2.213749
4982,United States,France,France,United States,61668.0,62000.0,248.330425,37.09024,-95.712891,46.227638,2.213749
4983,Uruguay,France,France,Uruguay,2784.0,3000.0,52.76362383,-32.522779,-55.765834999999996,46.227638,2.213749
4984,Uzbekistan,France,France,Uzbekistan,1258.0,1000.0,35.468295700000006,41.377491,64.585262,46.227638,2.213749
4985,Vanuatu,France,France,Vanuatu,843.0,1000.0,29.03446228,-15.376706,166.959158,46.227638,2.213749
4986,Venezuela,France,France,Venezuela,7249.0,7000.0,85.14105943,6.42375,-66.58973,46.227638,2.213749
4987,Viet Nam,France,France,Vietnam,143865.0,144000.0,379.2953994,0.0,0.0,46.227638,2.213749
4988,Western Sahara,France,France,Western Sahara,1199.0,1000.0,34.62657939,24.215526999999998,-12.885834,46.227638,2.213749
4989,Yemen,France,France,Yemen,554.0,1000.0,23.53720459,15.552726999999999,48.516388,46.227638,2.213749
4990,Zambia,France,France,Zambia,392.0,0.0,19.79898987,-13.133897,27.849332,46.227638,2.213749
4991,Zimbabwe,France,France,Zimbabwe,801.0,1000.0,28.301943400000003,-19.015438,29.154857,46.227638,2.213749
4992,Belgium,French Guiana,French Guiana,Belgium,212.0,0.0,14.56021978,50.503887,4.469936,3.9338889999999997,-53.125781999999994
4993,Brazil,French Guiana,French Guiana,Brazil,25759.0,26000.0,160.4961059,-14.235004,-51.92528,3.9338889999999997,-53.125781999999994
4994,China,French Guiana,French Guiana,China,1647.0,2000.0,40.58324778,35.86166,104.195397,3.9338889999999997,-53.125781999999994
4995,Dominica,French Guiana,French Guiana,Dominica,465.0,0.0,21.56385865,15.414999,-61.370976,3.9338889999999997,-53.125781999999994
4996,France,French Guiana,French Guiana,France,23526.0,24000.0,153.3818764,46.227638,2.213749,3.9338889999999997,-53.125781999999994
